Current (A),Voltage (V),Charge Capacity (mAh),Discharge Capacity (mAh),Time (s),Temperature (C)
-58.01711,2.8053,0.0,44.47822,640264.0,0
-58.01711,2.6178,0.0,44.96169,640294.0,0
-58.01711,2.4026,0.0,45.44517,640324.0,0
-58.01711,2.2206,0.0,45.92864,640354.0,0
-58.01711,2.1999,0.0,45.99955,640358.0,0
0.0,3.3609,0.0,0.0,640388.0,0
0.0,3.4173,0.0,0.0,640418.0,0
0.0,3.4486,0.0,0.0,640448.0,0
0.0,3.4672,0.0,0.0,640478.0,0
0.0,3.4793,0.0,0.0,640508.0,0
0.0,3.4871,0.0,0.0,640538.0,0
0.0,3.492,0.0,0.0,640568.0,0
0.0,3.4964,0.0,0.0,640598.0,0
0.0,3.4991,0.0,0.0,640628.0,0
0.0,3.5016,0.0,0.0,640658.0,0
0.0,3.5038,0.0,0.0,640688.0,0
0.0,3.5053,0.0,0.0,640718.0,0
0.0,3.5069,0.0,0.0,640748.0,0
0.0,3.5081,0.0,0.0,640778.0,0
0.0,3.5094,0.0,0.0,640808.0,0
0.0,3.5106,0.0,0.0,640838.0,0
0.0,3.5119,0.0,0.0,640868.0,0
0.0,3.5125,0.0,0.0,640898.0,0
0.0,3.5134,0.0,0.0,640928.0,0
0.0,3.514,0.0,0.0,640958.0,0
58.02331,3.6988,0.48191,0.0,640988.0,0
58.02331,3.7282,0.96544,0.0,641018.0,0
58.02331,3.7472,1.44897,0.0,641048.0,0
58.02331,3.7605,1.9325,0.0,641078.0,0
58.02331,3.7717,2.41602,0.0,641108.0,0
58.02331,3.7822,2.89955,0.0,641138.0,0
58.02331,3.7921,3.38308,0.0,641168.0,0
58.02331,3.8014,3.86661,0.0,641198.0,0
58.02331,3.8098,4.35013,0.0,641228.0,0
58.02331,3.8175,4.83366,0.0,641258.0,0
58.02331,3.825,5.31719,0.0,641288.0,0
58.02331,3.8324,5.80072,0.0,641318.0,0
58.02331,3.8399,6.28425,0.0,641348.0,0
58.02331,3.8473,6.76777,0.0,641378.0,0
58.02331,3.8544,7.2513,0.0,641408.0,0
58.02331,3.8612,7.73483,0.0,641438.0,0
58.02331,3.8684,8.21836,0.0,641468.0,0
58.02331,3.8749,8.70188,0.0,641498.0,0
58.02331,3.8814,9.18541,0.0,641528.0,0
58.02331,3.8879,9.66894,0.0,641558.0,0
58.02331,3.8941,10.15247,0.0,641588.0,0
58.02331,3.9006,10.63599,0.0,641618.0,0
58.02331,3.9065,11.11952,0.0,641648.0,0
58.02331,3.9127,11.60305,0.0,641678.0,0
58.02331,3.9189,12.08658,0.0,641708.0,0
58.02331,3.9251,12.5701,0.0,641738.0,0
58.02331,3.931,13.05363,0.0,641768.0,0
58.02331,3.9372,13.53716,0.0,641798.0,0
58.02331,3.9437,14.02069,0.0,641828.0,0
58.02331,3.9502,14.50421,0.0,641858.0,0
58.02331,3.9567,14.98774,0.0,641888.0,0
58.02331,3.9629,15.47127,0.0,641918.0,0
58.02331,3.9698,15.9548,0.0,641948.0,0
58.02331,3.9769,16.43832,0.0,641978.0,0
58.02331,3.984,16.92185,0.0,642008.0,0
58.02331,3.9911,17.40538,0.0,642038.0,0
58.02331,3.9986,17.88891,0.0,642068.0,0
58.02331,4.006,18.37244,0.0,642098.0,0
58.02331,4.0138,18.85597,0.0,642128.0,0
58.02331,4.0215,19.3395,0.0,642158.0,0
58.02331,4.0296,19.82302,0.0,642188.0,0
58.02331,4.0376,20.30655,0.0,642218.0,0
58.02331,4.046,20.79008,0.0,642248.0,0
58.02331,4.0544,21.27361,0.0,642278.0,0
58.02331,4.0631,21.75714,0.0,642308.0,0
58.02331,4.0721,22.24066,0.0,642338.0,0
58.02331,4.0811,22.72419,0.0,642368.0,0
58.02331,4.09,23.20772,0.0,642398.0,0
58.02331,4.0997,23.69125,0.0,642428.0,0
58.02331,4.109,24.17477,0.0,642458.0,0
58.02331,4.1186,24.6583,0.0,642488.0,0
58.02331,4.1282,25.14183,0.0,642518.0,0
58.02331,4.1381,25.62536,0.0,642548.0,0
58.02331,4.1483,26.10888,0.0,642578.0,0
58.02331,4.1582,26.59241,0.0,642608.0,0
58.02331,4.1685,27.07594,0.0,642638.0,0
58.02331,4.179,27.55947,0.0,642668.0,0
58.02331,4.1896,28.04299,0.0,642698.0,0
58.02331,4.1998,28.52652,0.0,642728.0,0
58.02331,4.2106,29.01005,0.0,642758.0,0
58.02331,4.2215,29.49358,0.0,642788.0,0
58.02331,4.232,29.97711,0.0,642818.0,0
58.02331,4.2432,30.46063,0.0,642848.0,0
58.02331,4.254,30.94416,0.0,642878.0,0
58.02331,4.2649,31.42769,0.0,642908.0,0
58.02331,4.2764,31.91122,0.0,642938.0,0
58.02331,4.2872,32.39474,0.0,642968.0,0
58.02331,4.2987,32.87827,0.0,642998.0,0
58.02331,4.3098,33.3618,0.0,643028.0,0
58.02331,4.321,33.84532,0.0,643058.0,0
58.02331,4.3325,34.32885,0.0,643088.0,0
58.02331,4.3433,34.81238,0.0,643118.0,0
55.85317,4.3492,35.29144,0.0,643148.0,0
52.49876,4.3492,35.7422,0.0,643178.0,0
49.75198,4.3489,36.16797,0.0,643208.0,0
47.25942,4.3492,36.572,0.0,643238.0,0
44.93428,4.3492,36.95601,0.0,643268.0,0
42.74553,4.3492,37.32125,0.0,643298.0,0
40.6684,4.3492,37.66864,0.0,643328.0,0
38.70287,4.3489,37.99923,0.0,643358.0,0
36.83035,4.3489,38.31384,0.0,643388.0,0
35.07564,4.3489,38.6134,0.0,643418.0,0
33.38913,4.3489,38.89866,0.0,643448.0,0
31.82043,4.3489,39.17038,0.0,643478.0,0
30.33854,4.3489,39.42934,0.0,643508.0,0
28.94345,4.3492,39.67633,0.0,643538.0,0
27.62276,4.3489,39.91198,0.0,643568.0,0
26.37648,4.3492,40.13693,0.0,643598.0,0
25.20461,4.3492,40.35175,0.0,643628.0,0
24.08234,4.3492,40.55706,0.0,643658.0,0
23.02207,4.3492,40.75326,0.0,643688.0,0
22.02381,4.3492,40.94098,0.0,643718.0,0
21.09375,4.3492,41.12062,0.0,643748.0,0
20.18849,4.3492,41.29261,0.0,643778.0,0
19.35143,4.3492,41.45733,0.0,643808.0,0
18.55158,4.3492,41.61521,0.0,643838.0,0
17.81374,4.3492,41.76668,0.0,643868.0,0
17.08209,4.3489,41.91201,0.0,643898.0,0
16.40005,4.3489,42.05149,0.0,643928.0,0
15.7552,4.3492,42.18542,0.0,643958.0,0
15.14136,4.3492,42.31415,0.0,643988.0,0
14.56473,4.3492,42.43789,0.0,644018.0,0
14.01289,4.3492,42.55696,0.0,644048.0,0
13.49206,4.3492,42.67151,0.0,644078.0,0
12.98983,4.3492,42.78182,0.0,644108.0,0
12.5248,4.3492,42.88808,0.0,644138.0,0
12.08457,4.3489,42.99063,0.0,644168.0,0
11.65674,4.3489,43.0895,0.0,644198.0,0
11.24752,4.3492,43.18487,0.0,644228.0,0
10.86929,4.3489,43.27698,0.0,644258.0,0
10.49107,4.3492,43.36591,0.0,644288.0,0
10.14384,4.3492,43.45181,0.0,644318.0,0
9.80282,4.3492,43.53492,0.0,644348.0,0
9.4928,4.3492,43.61531,0.0,644378.0,0
9.18278,4.3492,43.69312,0.0,644408.0,0
8.89756,4.3489,43.76843,0.0,644438.0,0
8.62475,4.3492,43.84146,0.0,644468.0,0
8.35813,4.3492,43.91222,0.0,644498.0,0
8.11631,4.3492,43.98089,0.0,644528.0,0
7.8745,4.3492,44.0475,0.0,644558.0,0
7.65749,4.3492,44.11219,0.0,644588.0,0
7.44047,4.3492,44.17509,0.0,644618.0,0
7.22346,4.3492,44.23616,0.0,644648.0,0
7.03125,4.3492,44.29557,0.0,644678.0,0
6.84523,4.3492,44.35336,0.0,644708.0,0
6.67162,4.3492,44.40969,0.0,644738.0,0
6.49801,4.3492,44.46455,0.0,644768.0,0
6.3306,4.3492,44.518,0.0,644798.0,0
6.17559,4.3492,44.57011,0.0,644828.0,0
6.03918,4.3492,44.62102,0.0,644858.0,0
5.89657,4.3492,44.67073,0.0,644888.0,0
5.76016,4.3492,44.71928,0.0,644918.0,0
5.62376,4.3492,44.76674,0.0,644948.0,0
5.50595,4.3492,44.8131,0.0,644978.0,0
5.39434,4.3492,44.8585,0.0,645008.0,0
5.27653,4.3492,44.90292,0.0,645038.0,0
5.16493,4.3492,44.9464,0.0,645068.0,0
5.05952,4.3492,44.98902,0.0,645098.0,0
4.96031,4.3492,45.03076,0.0,645128.0,0
4.86111,4.3492,45.0717,0.0,645158.0,0
4.7743,4.3492,45.11187,0.0,645188.0,0
4.68129,4.3492,45.15128,0.0,645218.0,0
4.60069,4.3492,45.18997,0.0,645248.0,0
4.52008,4.3492,45.22796,0.0,645278.0,0
4.45188,4.3492,45.2653,0.0,645308.0,0
4.36507,4.3492,45.30203,0.0,645338.0,0
4.29687,4.3492,45.33808,0.0,645368.0,0
4.22247,4.3492,45.37353,0.0,645398.0,0
4.14806,4.3492,45.40841,0.0,645428.0,0
4.07366,4.3492,45.4427,0.0,645458.0,0
4.01165,4.3492,45.47639,0.0,645488.0,0
3.94965,4.3492,45.50956,0.0,645518.0,0
3.88764,4.3492,45.54221,0.0,645548.0,0
3.81944,4.3492,45.57431,0.0,645578.0,0
3.77604,4.3492,45.60593,0.0,645608.0,0
3.70783,4.3492,45.63706,0.0,645638.0,0
3.64583,4.3492,45.66771,0.0,645668.0,0
3.58382,4.3492,45.69787,0.0,645698.0,0
3.52802,4.3492,45.72752,0.0,645728.0,0
3.47842,4.3492,45.75674,0.0,645758.0,0
3.42261,4.3492,45.78547,0.0,645788.0,0
3.36681,4.3492,45.81375,0.0,645818.0,0
3.31101,4.3492,45.84157,0.0,645848.0,0
3.2552,4.3492,45.86894,0.0,645878.0,0
3.2118,4.3492,45.8959,0.0,645908.0,0
3.1498,4.3492,45.92239,0.0,645938.0,0
3.09399,4.3492,45.94844,0.0,645968.0,0
3.04439,4.3492,45.97402,0.0,645998.0,0
2.99479,4.3492,45.99919,0.0,646028.0,0
2.94518,4.3492,46.02393,0.0,646058.0,0
2.89558,4.3492,46.04831,0.0,646088.0,0
0.0,4.334,0.0,0.0,646118.0,0
0.0,4.3306,0.0,0.0,646148.0,0
0.0,4.3278,0.0,0.0,646178.0,0
0.0,4.326,0.0,0.0,646208.0,0
0.0,4.3241,0.0,0.0,646238.0,0
0.0,4.3226,0.0,0.0,646268.0,0
0.0,4.321,0.0,0.0,646298.0,0
0.0,4.3201,0.0,0.0,646328.0,0
0.0,4.3191,0.0,0.0,646358.0,0
0.0,4.3179,0.0,0.0,646388.0,0
0.0,4.3173,0.0,0.0,646418.0,0
0.0,4.3164,0.0,0.0,646448.0,0
0.0,4.3157,0.0,0.0,646478.0,0
0.0,4.3151,0.0,0.0,646508.0,0
0.0,4.3142,0.0,0.0,646538.0,0
0.0,4.3133,0.0,0.0,646568.0,0
0.0,4.3126,0.0,0.0,646598.0,0
0.0,4.3123,0.0,0.0,646628.0,0
0.0,4.3117,0.0,0.0,646658.0,0
0.0,4.3114,0.0,0.0,646688.0,0
-58.01711,4.0711,0.0,0.48186,646688.0,0
-58.01711,4.0352,0.0,0.96533,646718.0,0
-58.01711,4.0128,0.0,1.44881,646748.0,0
-58.01711,3.9958,0.0,1.93229,646778.0,0
-58.01711,3.9818,0.0,2.41576,646808.0,0
-58.01711,3.9691,0.0,2.89924,646838.0,0
-58.01711,3.9574,0.0,3.38271,646868.0,0
-58.01711,3.9453,0.0,3.86619,646898.0,0
-58.01711,3.9338,0.0,4.34966,646928.0,0
-58.01711,3.9223,0.0,4.83314,646958.0,0
-58.01711,3.9112,0.0,5.31662,646988.0,0
-58.01711,3.9,0.0,5.80009,647018.0,0
-58.01711,3.8891,0.0,6.28357,647048.0,0
-58.01711,3.8786,0.0,6.76704,647078.0,0
-58.01711,3.8678,0.0,7.25052,647108.0,0
-58.01711,3.8572,0.0,7.734,647138.0,0
-58.01711,3.8467,0.0,8.21747,647168.0,0
-58.01711,3.8361,0.0,8.70095,647198.0,0
-58.01711,3.8256,0.0,9.18443,647228.0,0
-58.01711,3.8151,0.0,9.6679,647258.0,0
-58.01711,3.8042,0.0,10.15138,647288.0,0
-58.01711,3.7937,0.0,10.63485,647318.0,0
-58.01711,3.7831,0.0,11.11833,647348.0,0
-58.01711,3.7726,0.0,11.6018,647378.0,0
-58.01711,3.762,0.0,12.08528,647408.0,0
-58.01711,3.7515,0.0,12.56876,647438.0,0
-58.01711,3.7413,0.0,13.05223,647468.0,0
-58.01711,3.7304,0.0,13.53571,647498.0,0
-58.01711,3.7202,0.0,14.01918,647528.0,0
-58.01711,3.71,0.0,14.50266,647558.0,0
-58.01711,3.6994,0.0,14.98613,647588.0,0
-58.01711,3.6892,0.0,15.46961,647618.0,0
-58.01711,3.679,0.0,15.95309,647648.0,0
-58.01711,3.6684,0.0,16.43656,647678.0,0
-58.01711,3.6582,0.0,16.92004,647708.0,0
-58.01711,3.6483,0.0,17.40351,647738.0,0
-58.01711,3.638,0.0,17.88699,647768.0,0
-58.01711,3.6278,0.0,18.37047,647798.0,0
-58.01711,3.6179,0.0,18.85394,647828.0,0
-58.01711,3.6077,0.0,19.33742,647858.0,0
-58.01711,3.598,0.0,19.82089,647888.0,0
-58.01711,3.5878,0.0,20.30437,647918.0,0
-58.01711,3.5779,0.0,20.78784,647948.0,0
-58.01711,3.5686,0.0,21.27132,647978.0,0
-58.01711,3.559,0.0,21.7548,648008.0,0
-58.01711,3.5494,0.0,22.23827,648038.0,0
-58.01711,3.5401,0.0,22.72175,648068.0,0
-58.01711,3.5311,0.0,23.20523,648098.0,0
-58.01711,3.5221,0.0,23.6887,648128.0,0
-58.01711,3.5134,0.0,24.17217,648158.0,0
-58.01711,3.5047,0.0,24.65565,648188.0,0
-58.01711,3.4964,0.0,25.13913,648218.0,0
-58.01711,3.488,0.0,25.6226,648248.0,0
-58.01711,3.4799,0.0,26.10608,648278.0,0
-58.01711,3.4722,0.0,26.58956,648308.0,0
-58.01711,3.4644,0.0,27.07303,648338.0,0
-58.01711,3.4567,0.0,27.55651,648368.0,0
-58.01711,3.4492,0.0,28.03998,648398.0,0
-58.01711,3.4418,0.0,28.52346,648428.0,0
-58.01711,3.4347,0.0,29.00694,648458.0,0
-58.01711,3.4275,0.0,29.49041,648488.0,0
-58.01711,3.4204,0.0,29.97389,648518.0,0
-58.01711,3.4136,0.0,30.45737,648548.0,0
-58.01711,3.4068,0.0,30.94085,648578.0,0
-58.01711,3.3999,0.0,31.42432,648608.0,0
-58.01711,3.3931,0.0,31.90779,648638.0,0
-58.01711,3.386,0.0,32.39127,648668.0,0
-58.01711,3.3795,0.0,32.87475,648698.0,0
-58.01711,3.3723,0.0,33.35822,648728.0,0
-58.01711,3.3655,0.0,33.8417,648758.0,0
-58.01711,3.3581,0.0,34.32518,648788.0,0
-58.01711,3.351,0.0,34.80865,648818.0,0
-58.01711,3.3435,0.0,35.29213,648848.0,0
-58.01711,3.3358,0.0,35.7756,648878.0,0
-58.01711,3.328,0.0,36.25908,648908.0,0
-58.01711,3.32,0.0,36.74255,648938.0,0
-58.01711,3.3116,0.0,37.22603,648968.0,0
-58.01711,3.3029,0.0,37.70951,648998.0,0
-58.01711,3.2936,0.0,38.19298,649028.0,0
-58.01711,3.2837,0.0,38.67646,649058.0,0
-58.01711,3.2731,0.0,39.15993,649088.0,0
-58.01711,3.262,0.0,39.64341,649118.0,0
-58.01711,3.2493,0.0,40.12689,649148.0,0
-58.01711,3.235,0.0,40.61037,649178.0,0
-58.01711,3.2186,0.0,41.09385,649208.0,0
-58.01711,3.199,0.0,41.57732,649238.0,0
-58.01711,3.1742,0.0,42.0608,649268.0,0
-58.01711,3.1411,0.0,42.54428,649298.0,0
-58.01711,3.0958,0.0,43.02775,649328.0,0
-58.01711,3.0298,0.0,43.51123,649358.0,0
-58.01711,2.9334,0.0,43.9947,649388.0,0
-58.01711,2.7938,0.0,44.47818,649418.0,0
-58.01711,2.6038,0.0,44.96165,649448.0,0
-58.01711,2.3896,0.0,45.44513,649478.0,0
-58.01711,2.2129,0.0,45.9286,649508.0,0
-58.01711,2.1999,0.0,45.97373,649511.0,0
0.0,3.3609,0.0,0.0,649541.0,0
0.0,3.4173,0.0,0.0,649571.0,0
0.0,3.4486,0.0,0.0,649601.0,0
0.0,3.4672,0.0,0.0,649631.0,0
0.0,3.4793,0.0,0.0,649661.0,0
0.0,3.4871,0.0,0.0,649691.0,0
0.0,3.4923,0.0,0.0,649721.0,0
0.0,3.4964,0.0,0.0,649751.0,0
0.0,3.4995,0.0,0.0,649781.0,0
0.0,3.5016,0.0,0.0,649811.0,0
0.0,3.5041,0.0,0.0,649841.0,0
0.0,3.5057,0.0,0.0,649871.0,0
0.0,3.5072,0.0,0.0,649901.0,0
0.0,3.5084,0.0,0.0,649931.0,0
0.0,3.5094,0.0,0.0,649961.0,0
0.0,3.5109,0.0,0.0,649991.0,0
0.0,3.5119,0.0,0.0,650021.0,0
0.0,3.5128,0.0,0.0,650051.0,0
0.0,3.5134,0.0,0.0,650081.0,0
0.0,3.5143,0.0,0.0,650111.0,0
58.02331,3.6988,0.48192,0.0,650141.0,0
58.02331,3.7282,0.96544,0.0,650171.0,0
58.02331,3.7472,1.44897,0.0,650201.0,0
58.02331,3.7608,1.9325,0.0,650231.0,0
58.02331,3.7717,2.41603,0.0,650261.0,0
58.02331,3.7822,2.89955,0.0,650291.0,0
58.02331,3.7921,3.38308,0.0,650321.0,0
58.02331,3.8014,3.86661,0.0,650351.0,0
58.02331,3.8098,4.35014,0.0,650381.0,0
58.02331,3.8175,4.83366,0.0,650411.0,0
58.02331,3.8253,5.31719,0.0,650441.0,0
58.02331,3.8327,5.80072,0.0,650471.0,0
58.02331,3.8402,6.28425,0.0,650501.0,0
58.02331,3.8473,6.76777,0.0,650531.0,0
58.02331,3.8544,7.2513,0.0,650561.0,0
58.02331,3.8616,7.73483,0.0,650591.0,0
58.02331,3.8684,8.21836,0.0,650621.0,0
58.02331,3.8749,8.70189,0.0,650651.0,0
58.02331,3.8817,9.18541,0.0,650681.0,0
58.02331,3.8882,9.66894,0.0,650711.0,0
58.02331,3.8947,10.15247,0.0,650741.0,0
58.02331,3.9009,10.636,0.0,650771.0,0
58.02331,3.9068,11.11952,0.0,650801.0,0
58.02331,3.913,11.60305,0.0,650831.0,0
58.02331,3.9192,12.08658,0.0,650861.0,0
58.02331,3.9254,12.5701,0.0,650891.0,0
58.02331,3.9319,13.05363,0.0,650921.0,0
58.02331,3.9378,13.53716,0.0,650951.0,0
58.02331,3.9443,14.02069,0.0,650981.0,0
58.02331,3.9508,14.50422,0.0,651011.0,0
58.02331,3.9574,14.98775,0.0,651041.0,0
58.02331,3.9642,15.4713,0.0,651071.0,0
58.02331,3.9707,15.95485,0.0,651101.0,0
58.02331,3.9775,16.4384,0.0,651131.0,0
58.02331,3.9846,16.92195,0.0,651161.0,0
58.02951,3.9918,17.40549,0.0,651191.0,0
58.02331,3.9992,17.88903,0.0,651221.0,0
58.02951,4.0066,18.37258,0.0,651251.0,0
58.02951,4.0144,18.85613,0.0,651281.0,0
58.02331,4.0221,19.33967,0.0,651311.0,0
58.02331,4.0302,19.8232,0.0,651341.0,0
58.02331,4.0386,20.30674,0.0,651371.0,0
58.02331,4.0469,20.79028,0.0,651401.0,0
58.02951,4.0553,21.27383,0.0,651431.0,0
58.02951,4.064,21.75738,0.0,651461.0,0
58.02951,4.0727,22.24093,0.0,651491.0,0
58.02951,4.0817,22.72448,0.0,651521.0,0
58.02951,4.0913,23.20802,0.0,651551.0,0
58.02331,4.1006,23.69156,0.0,651581.0,0
58.02331,4.1099,24.17511,0.0,651611.0,0
58.02331,4.1195,24.65865,0.0,651641.0,0
58.02951,4.1291,25.14218,0.0,651671.0,0
58.02331,4.1393,25.62572,0.0,651701.0,0
58.02331,4.1493,26.10925,0.0,651731.0,0
58.02331,4.1595,26.59279,0.0,651761.0,0
58.02331,4.1694,27.07632,0.0,651791.0,0
58.02331,4.1803,27.55985,0.0,651821.0,0
58.02331,4.1905,28.04338,0.0,651851.0,0
58.02331,4.201,28.52691,0.0,651881.0,0
58.02331,4.2119,29.01044,0.0,651911.0,0
58.02331,4.2224,29.49397,0.0,651941.0,0
58.02331,4.2333,29.97749,0.0,651971.0,0
58.02331,4.2444,30.46102,0.0,652001.0,0
58.02331,4.2553,30.94455,0.0,652031.0,0
58.02331,4.2664,31.42808,0.0,652061.0,0
58.02331,4.2776,31.9116,0.0,652091.0,0
58.02331,4.2885,32.39514,0.0,652121.0,0
58.02331,4.2999,32.87866,0.0,652151.0,0
58.02331,4.3111,33.36219,0.0,652181.0,0
58.02331,4.3226,33.84571,0.0,652211.0,0
58.02331,4.3337,34.32924,0.0,652241.0,0
58.02331,4.3446,34.81277,0.0,652271.0,0
55.43155,4.3492,35.28965,0.0,652301.0,0
52.19494,4.3492,35.73743,0.0,652331.0,0
49.49156,4.3492,36.16079,0.0,652361.0,0
47.03001,4.3492,36.56275,0.0,652391.0,0
44.72346,4.3492,36.94494,0.0,652421.0,0
42.54712,4.3492,37.30852,0.0,652451.0,0
40.47619,4.3492,37.65442,0.0,652481.0,0
38.52926,4.3492,37.98355,0.0,652511.0,0
36.68154,4.3492,38.29686,0.0,652541.0,0
34.93923,4.3492,38.59518,0.0,652571.0,0
33.29613,4.3492,38.87939,0.0,652601.0,0
31.72123,4.3492,39.15019,0.0,652631.0,0
30.24553,4.3492,39.40832,0.0,652661.0,0
28.86284,4.3492,39.65453,0.0,652691.0,0
27.54216,4.3492,39.88946,0.0,652721.0,0
26.30828,4.3492,40.11375,0.0,652751.0,0
25.13641,4.3492,40.32802,0.0,652781.0,0
24.01413,4.3492,40.53275,0.0,652811.0,0
22.96627,4.3492,40.72844,0.0,652841.0,0
21.9866,4.3492,40.91573,0.0,652871.0,0
21.04414,4.3492,41.09491,0.0,652901.0,0
20.16989,4.3492,41.26661,0.0,652931.0,0
19.31423,4.3492,41.43109,0.0,652961.0,0
18.53918,4.3492,41.58878,0.0,652991.0,0
17.78273,4.3492,41.74008,0.0,653021.0,0
17.07589,4.3492,41.88527,0.0,653051.0,0
16.39384,4.3492,42.02465,0.0,653081.0,0
15.749,4.3492,42.1585,0.0,653111.0,0
15.13516,4.3492,42.28716,0.0,653141.0,0
14.55233,4.3492,42.41083,0.0,653171.0,0
14.01909,4.3492,42.52985,0.0,653201.0,0
13.49206,4.3492,42.64446,0.0,653231.0,0
12.98983,4.3492,42.7548,0.0,653261.0,0
12.5248,4.3492,42.86112,0.0,653291.0,0
12.07837,4.3492,42.96364,0.0,653321.0,0
11.64434,4.3492,43.06251,0.0,653351.0,0
11.24752,4.3492,43.15789,0.0,653381.0,0
10.85689,4.3492,43.24997,0.0,653411.0,0
10.49107,4.3492,43.33891,0.0,653441.0,0
10.15004,4.3492,43.42491,0.0,653471.0,0
9.80902,4.3492,43.50805,0.0,653501.0,0
9.4928,4.3492,43.5885,0.0,653531.0,0
9.19518,4.3492,43.66639,0.0,653561.0,0
8.90377,4.3492,43.7418,0.0,653591.0,0
8.63715,4.3492,43.81487,0.0,653621.0,0
8.37673,4.3492,43.88572,0.0,653651.0,0
8.12252,4.3492,43.95441,0.0,653681.0,0
7.8869,4.3492,44.02109,0.0,653711.0,0
7.66369,4.3492,44.08584,0.0,653741.0,0
7.44667,4.3492,44.14874,0.0,653771.0,0
7.23586,4.3492,44.2099,0.0,653801.0,0
7.03745,4.3492,44.2694,0.0,653831.0,0
6.85763,4.3492,44.32726,0.0,653861.0,0
6.67162,4.3492,44.38362,0.0,653891.0,0
6.51041,4.3492,44.43856,0.0,653921.0,0
6.3554,4.3492,44.49217,0.0,653951.0,0
6.20659,4.3492,44.54447,0.0,653981.0,0
6.05158,4.3492,44.59548,0.0,654011.0,0
5.90897,4.3492,44.64531,0.0,654041.0,0
5.77256,4.3492,44.69397,0.0,654071.0,0
5.63616,4.3492,44.74154,0.0,654101.0,0
5.51835,4.3492,44.78802,0.0,654131.0,0
5.40054,4.3492,44.8335,0.0,654161.0,0
5.28893,4.3492,44.87801,0.0,654191.0,0
5.17733,4.3492,44.92161,0.0,654221.0,0
5.08432,4.3492,44.96432,0.0,654251.0,0
4.97891,4.3492,45.00617,0.0,654281.0,0
4.88591,4.3492,45.04727,0.0,654311.0,0
4.7929,4.3492,45.08756,0.0,654341.0,0
4.6999,4.3492,45.12711,0.0,654371.0,0
4.61309,4.3492,45.16591,0.0,654401.0,0
4.53249,4.3492,45.20404,0.0,654431.0,0
4.45188,4.3492,45.24145,0.0,654461.0,0
4.37748,4.3492,45.27826,0.0,654491.0,0
4.29687,4.3492,45.3144,0.0,654521.0,0
4.22247,4.3492,45.34991,0.0,654551.0,0
4.16046,4.3492,45.38485,0.0,654581.0,0
4.09226,4.3492,45.41924,0.0,654611.0,0
4.02405,4.3492,45.45302,0.0,654641.0,0
3.96205,4.3492,45.48625,0.0,654671.0,0
3.88764,4.3492,45.51899,0.0,654701.0,0
3.84424,4.3492,45.55123,0.0,654731.0,0
3.78224,4.3492,45.58297,0.0,654761.0,0
3.71403,4.3492,45.61419,0.0,654791.0,0
3.65823,4.3492,45.64491,0.0,654821.0,0
3.59002,4.3492,45.67512,0.0,654851.0,0
3.53422,4.3492,45.70488,0.0,654881.0,0
3.48462,4.3492,45.73412,0.0,654911.0,0
3.43501,4.3492,45.76293,0.0,654941.0,0
3.37301,4.3492,45.79129,0.0,654971.0,0
3.32961,4.3492,45.8192,0.0,655001.0,0
3.2676,4.3492,45.84662,0.0,655031.0,0
3.2118,4.3492,45.87359,0.0,655061.0,0
3.1498,4.3492,45.90009,0.0,655091.0,0
3.11259,4.3492,45.92621,0.0,655121.0,0
3.06299,4.3492,45.95192,0.0,655151.0,0
3.00099,4.3492,45.97715,0.0,655181.0,0
2.94518,4.3492,46.00194,0.0,655211.0,0
2.90178,4.3492,46.02629,0.0,655241.0,0
2.89558,4.3492,46.02678,0.0,655242.0,0
0.0,4.334,0.0,0.0,655272.0,0
0.0,4.3306,0.0,0.0,655302.0,0
0.0,4.3278,0.0,0.0,655332.0,0
0.0,4.326,0.0,0.0,655362.0,0
0.0,4.3241,0.0,0.0,655392.0,0
0.0,4.3229,0.0,0.0,655422.0,0
0.0,4.3213,0.0,0.0,655452.0,0
0.0,4.3201,0.0,0.0,655482.0,0
0.0,4.3191,0.0,0.0,655512.0,0
0.0,4.3182,0.0,0.0,655542.0,0
0.0,4.3173,0.0,0.0,655572.0,0
0.0,4.3167,0.0,0.0,655602.0,0
0.0,4.3157,0.0,0.0,655632.0,0
0.0,4.3151,0.0,0.0,655662.0,0
0.0,4.3145,0.0,0.0,655692.0,0
0.0,4.3136,0.0,0.0,655722.0,0
0.0,4.3129,0.0,0.0,655752.0,0
0.0,4.3123,0.0,0.0,655782.0,0
0.0,4.3117,0.0,0.0,655814.0,0
0.0,4.3114,0.0,0.0,655844.0,0
-58.01711,4.0714,0.0,0.48186,655844.0,0
-58.01711,4.0355,0.0,0.96534,655874.0,0
-58.01711,4.0132,0.0,1.44881,655904.0,0
-58.01711,3.9964,0.0,1.93229,655934.0,0
-58.01711,3.9822,0.0,2.41577,655964.0,0
-58.01711,3.9694,0.0,2.89924,655994.0,0
-58.01711,3.9574,0.0,3.38272,656024.0,0
-58.01711,3.9453,0.0,3.86619,656054.0,0
-58.01711,3.9338,0.0,4.34967,656084.0,0
-58.01711,3.9223,0.0,4.83314,656114.0,0
-58.01711,3.9112,0.0,5.31662,656144.0,0
-58.01711,3.9,0.0,5.8001,656174.0,0
-58.01711,3.8891,0.0,6.28357,656204.0,0
-58.01711,3.8786,0.0,6.76705,656234.0,0
-58.01711,3.8678,0.0,7.25052,656264.0,0
